Account ID,Backlog Rev,Bio Reactors used,BM Test,Campaign ID,Cell Culture Media,Cell Type,Close Date,Closed,Closed Lost Reason,COVID Notes,COVID Status,Created By ID,Created by Lead Conversion,Created Date,Deleted,DOR Distributor,Final Quote,Fiscal Period,Fiscal Quarter,Fiscal Year,Forecast Category,Forecast Q Commit,Forecast Q Prior Commit,Funding Source,Has Line Item,Has Open Activity,Has Overdue Task,Industry,Install This Quarter,Interface Type,Internal Forecast,Last Modified By ID,Last Modified Date,Last Stage Change Date,LDO,LDO Priority Level,Lead Application,Lead Source,Mass Spec Manufacturer,Mass Spec Type,Media Provider,Opportunity ID,Opportunity Type,Order Finalized,Other Closed Lost Details,Other Mass Spec Type,Other Research Area,Owner ID,Price Book ID,Primary Application,Primary Application (FF),Primary Contact,Product Category,Product of Interest,Purchase Agent,Record Type ID,Registered Vendor (confirmed),Secondary Application (FF),Ship This Quarter,Ship This Quarter List,Signing Authority,Stage,Standard Application,System Modstamp,Technical Owner,Validated Customer Needs,Won,# Close Date Extensions,# Close Date Month Extensions,Amount,Expected_Amount,Probability (%),Push Count
0013100001mJnOGAA0,FALSE,Other,FALSE,70131000001YBPZAA4,Other,other,12/31/2017,FALSE,Other,Other,Other,00531000007MUoEAAW,TRUE,10/28/2016,FALSE,Other,FALSE,04-01-2017,4,2017,Pipeline,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Communications,FALSE,Other,FALSE,0055A00000BclF5QAJ,05-04-2021,,FALSE,Other,Other,Trade Show,Other,Other,Other,0063100000erSVMAA2,Other,FALSE,Other,Other,Other,00531000006uPsjAAE,Other,Other,Other,00331000034lbnWAAQ,Other,Other,Other,0125A000001ESVgQAO,FALSE,Other,FALSE,Other,Other,Qualified Opportunity,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,65000,0,0,0
0013100001mJnOzAAK,FALSE,Other,FALSE,70131000001YBPZAA4,Other,other,12/31/2017,FALSE,Other,Other,Other,00531000007MUoEAAW,TRUE,10/28/2016,FALSE,Other,FALSE,04-01-2017,4,2017,Pipeline,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Communications,FALSE,Other,FALSE,0055A00000BclF5QAJ,05-04-2021,,FALSE,Other,Other,Trade Show,Other,Other,Other,0063100000erSVlAAM,Other,FALSE,Other,Other,Other,00531000006uPsjAAE,Other,Other,Other,00331000034lboFAAQ,Other,Other,Other,0125A000001ESVgQAO,FALSE,Other,FALSE,Other,Other,Qualified Opportunity,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,65000,0,0,0
0013100001mJnRyAAK,FALSE,Other,FALSE,Other,Other,other,12/31/2017,FALSE,Other,Other,Other,00531000007MUoEAAW,TRUE,10/28/2016,FALSE,Other,FALSE,04-01-2017,4,2017,Pipeline,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Communications,FALSE,Other,FALSE,0055A00000BclF5QAJ,05-04-2021,,FALSE,Other,Other,Website,Other,Other,Other,0063100000erSXrAAM,Other,FALSE,Other,Other,Other,00531000006uPsjAAE,Other,Other,Other,00331000034lbs2AAA,Other,Other,Other,0125A000001ESVgQAO,FALSE,Other,FALSE,Other,Other,Qualified Opportunity,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,65000,0,0,0
0013100001jZUdCAAW,FALSE,Other,FALSE,70131000001YBPZAA4,Other,other,12/31/2017,FALSE,Other,Other,Other,00531000007MUoEAAW,TRUE,10/28/2016,FALSE,Other,FALSE,04-01-2017,4,2017,Pipeline,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Communications,FALSE,Other,FALSE,0055A00000BclF5QAJ,05-04-2021,,FALSE,Other,Other,Trade Show,Other,Other,Other,0063100000erSYLAA2,Other,FALSE,Other,Other,Other,00531000006uPsjAAE,Other,Other,Other,00331000034lbsgAAA,Other,Other,Other,0125A000001ESVgQAO,FALSE,Other,FALSE,Other,Other,Qualified Opportunity,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,65000,0,0,0
0013100001jY9PBAA0,FALSE,Other,FALSE,70131000001YBPZAA4,Other,other,12/31/2017,FALSE,Other,Other,Other,00531000007MUoEAAW,TRUE,10/28/2016,FALSE,Other,FALSE,04-01-2017,4,2017,Pipeline,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Communications,FALSE,Other,FALSE,0055A00000BclF5QAJ,05-04-2021,,FALSE,Other,Other,Trade Show,Other,Other,Other,0063100000erSYuAAM,Other,FALSE,Other,Other,Other,00531000006uPsjAAE,Other,Other,Other,00331000034lbw4AAA,Other,Other,Other,0125A000001ESVgQAO,FALSE,Other,FALSE,Other,Other,Qualified Opportunity,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,65000,0,0,0
0013100001mJnaRAAS,FALSE,Other,FALSE,70131000001YBPZAA4,Other,other,12/31/2017,FALSE,Other,Other,Other,00531000007MUoEAAW,TRUE,10/28/2016,FALSE,Other,FALSE,04-01-2017,4,2017,Pipeline,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Communications,FALSE,Other,FALSE,0055A00000BclF5QAJ,05-04-2021,,FALSE,Other,Other,Trade Show,Other,Other,Other,0063100000erSa2AAE,Other,FALSE,Other,Other,Other,00531000006uPsjAAE,Other,Other,Other,00331000034lc1dAAA,Other,Other,Other,0125A000001ESVgQAO,FALSE,Other,FALSE,Other,Other,Qualified Opportunity,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,65000,0,0,0
0013100001mJoVDAA0,FALSE,Other,FALSE,70131000001YBPZAA4,Other,other,6/30/2017,FALSE,Other,Other,Other,00531000007MUoEAAW,TRUE,10/28/2016,FALSE,Other,FALSE,02-01-2017,2,2017,Pipeline,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Communications,FALSE,Other,FALSE,0055A00000BclF5QAJ,05-04-2021,11/29/2016,FALSE,Other,Other,Trade Show,Other,Other,Other,0063100000erSh7AAE,Other,FALSE,Other,Other,Other,00531000006uPsjAAE,Other,Other,Other,00331000034lcroAAA,Other,Other,Other,0125A000001ESVgQAO,FALSE,Other,FALSE,Other,Other,Customer Assessment w/ Favorable Evaluation,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,65000,19500,30,0
0013100001mJoWfAAK,FALSE,Other,FALSE,70131000001YBPZAA4,Other,other,12/31/2017,FALSE,Other,Other,Other,00531000007MUoEAAW,TRUE,10/28/2016,FALSE,Other,FALSE,04-01-2017,4,2017,Pipeline,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Communications,FALSE,Other,FALSE,0055A00000BclF5QAJ,05-04-2021,,FALSE,Other,Other,Trade Show,Other,Other,Other,0063100000erShlAAE,Other,FALSE,Other,Other,Other,00531000006uPsjAAE,Other,Other,Other,00331000034lctaAAA,Other,Other,Other,0125A000001ESVgQAO,FALSE,Other,FALSE,Other,Other,Qualified Opportunity,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,65000,0,0,0
0013100001mJoYCAA0,FALSE,Other,FALSE,70131000001YBPZAA4,Other,other,12/31/2017,FALSE,Other,Other,Other,00531000007MUoEAAW,TRUE,10/28/2016,FALSE,Other,FALSE,04-01-2017,4,2017,Pipeline,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Communications,FALSE,Other,FALSE,0055A00000BclF5QAJ,05-04-2021,,FALSE,Other,Other,Trade Show,Other,Other,Other,0063100000erSiPAAU,Other,FALSE,Other,Other,Other,00531000006uPsjAAE,Other,Other,Other,00331000034lcvCAAQ,Other,Other,Other,0125A000001ESVgQAO,FALSE,Other,FALSE,Other,Other,Qualified Opportunity,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,65000,0,0,0
0013100001mJoYCAA0,FALSE,Other,FALSE,70131000001YBPZAA4,Other,other,12/31/2017,FALSE,Other,Other,Other,00531000007MUoEAAW,TRUE,10/28/2016,FALSE,Other,FALSE,04-01-2017,4,2017,Pipeline,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Communications,FALSE,Other,FALSE,0055A00000BclF5QAJ,05-04-2021,,FALSE,Other,Other,Trade Show,Other,Other,Other,0063100000erSj3AAE,Other,FALSE,Other,Other,Other,00531000006uPsjAAE,Other,Other,Other,00331000034lcvlAAA,Other,Other,Other,0125A000001ESVgQAO,FALSE,Other,FALSE,Other,Other,Qualified Opportunity,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,65000,0,0,0
0013100001mJoZjAAK,FALSE,Other,FALSE,70131000001YBPZAA4,Other,other,12/31/2017,FALSE,Other,Other,Other,00531000007MUoEAAW,TRUE,10/28/2016,FALSE,Other,FALSE,04-01-2017,4,2017,Pipeline,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Communications,FALSE,Other,FALSE,0055A00000BclF5QAJ,05-04-2021,,FALSE,Other,Other,Trade Show,Other,Other,Other,0063100000erSjSAAU,Other,FALSE,Other,Other,Other,00531000006uPsjAAE,Other,Other,Other,00331000034lcx8AAA,Other,Other,Other,0125A000001ESVgQAO,FALSE,Other,FALSE,Other,Other,Qualified Opportunity,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,65000,0,0,0
0013100001mJoamAAC,FALSE,Other,FALSE,70131000001YBPZAA4,Other,other,12/31/2017,FALSE,Other,Other,Other,00531000007MUoEAAW,TRUE,10/28/2016,FALSE,Other,FALSE,04-01-2017,4,2017,Pipeline,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Communications,FALSE,Other,FALSE,0055A00000BclF5QAJ,05-04-2021,,FALSE,Other,Other,Trade Show,Other,Other,Other,0063100000erSjmAAE,Other,FALSE,Other,Other,Other,00531000006uPsjAAE,Other,Other,Other,00331000034lcyGAAQ,Other,Other,Other,0125A000001ESVgQAO,FALSE,Other,FALSE,Other,Other,Qualified Opportunity,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,65000,0,0,0
0013100001mJoeyAAC,FALSE,Other,FALSE,70131000001YBPZAA4,Other,other,12/31/2017,FALSE,Other,Other,Other,00531000007MUoEAAW,TRUE,10/28/2016,FALSE,Other,FALSE,04-01-2017,4,2017,Pipeline,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Communications,FALSE,Other,FALSE,0055A00000BclF5QAJ,05-04-2021,,FALSE,Other,Other,Trade Show,Other,Other,Other,0063100000erSlzAAE,Other,FALSE,Other,Other,Other,00531000006uPsjAAE,Other,Other,Other,00331000034ld36AAA,Other,Other,Other,0125A000001ESVgQAO,FALSE,Other,FALSE,Other,Other,Qualified Opportunity,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,65000,0,0,0
0013100001fpkwYAAQ,FALSE,Other,FALSE,Other,Other,other,11/16/2016,TRUE,Other,Other,Other,00531000007KAu8AAG,FALSE,10/31/2016,FALSE,Other,FALSE,04-01-2016,4,2016,Closed,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Communications,FALSE,Auto-Classic,FALSE,0055A00000BclF5QAJ,04-11-2021,03-10-2018,FALSE,Other,Biotherapeutics,Field Sales,Other,Other,Other,0063100000erhLAAAY,Other,FALSE,Other,Other,Other,0055A000008zqzaQAA,01s31000003qafeAAA,Biotherapeutics,Other,00331000034mGWBAA2,System,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Closed Won,TRUE,6/29/2021,0055A00000BctN2QAJ,FALSE,TRUE,0,0,47155,47155,100,0
0013100001mwTDwAAM,FALSE,Other,FALSE,Other,Other,other,12/31/2020,TRUE,Contact has moved,Other,Other,00531000007KAu8AAG,TRUE,11-02-2016,FALSE,Other,FALSE,04-01-2020,4,2020,Omitted,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Communications,FALSE,Auto-Classic,FALSE,0055A00000BclF5QAJ,04-10-2021,02-11-2020,FALSE,Other,Biotherapeutics,Sales Seminar,Other,Other,Other,0063100000erx48AAA,Other,FALSE,Other,Other,Other,0055A000008iLoJQAU,01s31000003qafeAAA,Biotherapeutics,Other,00331000034miMcAAI,System,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Closed Lost,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,50015,0,0,0
0013100001mwUgnAAE,FALSE,Other,FALSE,Other,Other,other,12/31/2016,TRUE,Duplicate opportunity,Other,Other,005i0000000fpvQAAQ,TRUE,11-02-2016,FALSE,Other,FALSE,04-01-2016,4,2016,Omitted,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Communications,FALSE,Other,FALSE,0055A000009s6n0QAA,9/17/2020,01-06-2020,FALSE,Other,Other,Website,Other,Other,Other,0063100000erytMAAQ,Other,FALSE,Other,Other,Other,005i0000000fNkyAAE,Other,Other,Other,Other,Other,Other,Other,0125A000001NaBLQA0,FALSE,Other,FALSE,Other,Other,Closed Lost,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,0,0,0,0
0013100001mwUgnAAE,FALSE,Other,FALSE,Other,Other,other,11/30/2016,TRUE,Other,Other,Other,005i0000000fpvQAAQ,FALSE,11-02-2016,FALSE,Other,FALSE,04-01-2016,4,2016,Closed,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Communications,FALSE,Other,FALSE,0055A00000BclF5QAJ,04-11-2021,01-06-2020,FALSE,Other,Other,Field Sales,Other,Other,Other,0063100000eryu0AAA,Other,TRUE,Other,Other,Other,00531000008F2qlAAC,01si00000040RFIAA2,Other,All Hazards,Other,Other,Other,Other,0125A000001NaBLQA0,FALSE,Other,FALSE,Other,Other,Closed Won,FALSE,6/29/2021,Other,FALSE,TRUE,0,0,52500,52500,100,0
0013100001jY92bAAC,FALSE,Other,FALSE,70131000001YBPZAA4,Other,other,12/31/2016,FALSE,Other,Other,Other,00531000007MUoEAAW,TRUE,11-04-2016,FALSE,Other,FALSE,04-01-2016,4,2016,Pipeline,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Communications,FALSE,Other,FALSE,0055A00000BclF5QAJ,05-04-2021,11/29/2016,FALSE,Other,Other,Trade Show,Other,Other,Other,0063100000es82YAAQ,Other,FALSE,Other,Other,Other,00531000006uPsjAAE,Other,Other,Other,00331000034n7HUAAY,Other,Other,Other,0125A000001ESVgQAO,FALSE,Other,FALSE,Other,Other,Customer Assessment w/ Favorable Evaluation,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,65000,19500,30,0
0013100001mGBi7AAG,FALSE,Other,FALSE,70131000001YBPZAA4,Other,other,1/31/2017,FALSE,Other,Other,Other,00531000007MUoEAAW,FALSE,11-04-2016,FALSE,Other,FALSE,01-01-2017,1,2017,Pipeline,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Communications,FALSE,Other,FALSE,0055A00000BclF5QAJ,04-11-2021,,FALSE,Other,Other,Field Sales,Other,Other,Other,0063100000es8CXAAY,Other,FALSE,Other,Other,Other,00531000006uPsjAAE,01s31000003qagwAAA,Other,Other,Other,Other,Other,Other,0125A000001ESVgQAO,FALSE,Other,FALSE,Other,Other,Qualified Opportunity,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,73000,0,0,0
0013100001fqyXRAAY,FALSE,Other,FALSE,Other,Other,other,6/28/2019,TRUE,Other,Other,Other,00531000007KAu8AAG,FALSE,11-04-2016,FALSE,Other,FALSE,02-01-2019,2,2019,Closed,FALSE,FALSE,Other,TRUE,FALSE,FALSE,Communications,FALSE,Other,FALSE,0055A00000BclF5QAJ,04-11-2021,03-10-2018,FALSE,Other,Proteomics and Peptide Mapping,Referral,Other,Other,Other,0063100000es9bhAAA,Other,FALSE,Other,Other,Other,0055A000008zqzaQAA,01s31000003qafeAAA,Proteomics,Other,0033100002vk3h8AAA,Consumables,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Closed Won,FALSE,6/29/2021,0055A00000BctN2QAJ,FALSE,TRUE,0,0,1600,1600,100,0
0013100001mwrbzAAA,FALSE,Other,FALSE,Other,Other,other,12/31/2017,FALSE,Other,Other,Other,00531000007MUoEAAW,TRUE,11-04-2016,FALSE,Other,FALSE,04-01-2017,4,2017,Pipeline,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Electronics,FALSE,Other,FALSE,0055A00000BclF5QAJ,05-04-2021,,FALSE,Other,Other,Website,Other,Other,Other,0063100000esABvAAM,Other,FALSE,Other,Other,Other,00531000006uPsjAAE,Other,Other,Other,00331000034nAhfAAE,Other,Other,Other,0125A000001ESVgQAO,FALSE,Other,FALSE,Other,Other,Qualified Opportunity,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,65000,0,0,0
0013100001jbTo7AAE,FALSE,Other,FALSE,70131000001YBPZAA4,Other,other,03-09-2018,TRUE,Other,Other,Other,00531000007MUoEAAW,TRUE,11-04-2016,FALSE,Other,FALSE,01-01-2018,1,2018,Omitted,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Electronics,FALSE,Other,FALSE,0055A00000BclF5QAJ,04-11-2021,3/29/2018,FALSE,Other,Other,Trade Show,Other,Other,Other,0063100000esAD8AAM,Other,FALSE,Other,Other,Other,0055A000008iLoJQAU,Other,Other,Other,00331000034nAj7AAE,Other,ZipChip,Other,0125A000001ESVfQAO,FALSE,Other,FALSE,Other,Other,Closed Lost,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,0,0,0,0
0013100001mwrdWAAQ,FALSE,Other,FALSE,70131000001YBPZAA4,Other,other,12/29/2017,FALSE,Other,Other,Other,00531000007MUoEAAW,TRUE,11-04-2016,FALSE,Other,FALSE,04-01-2017,4,2017,Pipeline,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Energy,FALSE,Other,FALSE,0055A00000BclF5QAJ,05-04-2021,,FALSE,Other,Other,Trade Show,Other,Other,Other,0063100000esAEGAA2,Other,FALSE,Other,Other,Other,00531000006uPsjAAE,Other,Other,Other,00331000034nAkFAAU,Other,Other,Other,0125A000001ESVgQAO,FALSE,Other,FALSE,Other,Other,Qualified Opportunity,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,65000,0,0,0
0013100001mwreUAAQ,FALSE,Other,FALSE,70131000001YBPZAA4,Other,other,12/31/2017,FALSE,Other,Other,Other,00531000007MUoEAAW,TRUE,11-04-2016,FALSE,Other,FALSE,04-01-2017,4,2017,Pipeline,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Energy,FALSE,Other,FALSE,0055A00000BclF5QAJ,05-04-2021,,FALSE,Other,Other,Trade Show,Other,Other,Other,0063100000esAEzAAM,Other,FALSE,Other,Other,Other,00531000006uPsjAAE,Other,Other,Other,00331000034nAlDAAU,Other,Other,Other,0125A000001ESVgQAO,FALSE,Other,FALSE,Other,Other,Qualified Opportunity,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,65000,0,0,0
0013100001mwrfhAAA,FALSE,Other,FALSE,70131000001YBPZAA4,Other,other,9/29/2017,FALSE,Other,Other,Other,00531000007MUoEAAW,TRUE,11-04-2016,FALSE,Other,FALSE,03-01-2017,3,2017,Pipeline,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Energy,FALSE,Other,FALSE,0055A00000BclF5QAJ,05-04-2021,11/29/2016,FALSE,Other,Other,Trade Show,Other,Other,Other,0063100000esAFnAAM,Other,FALSE,Other,Other,Other,00531000006uPsjAAE,Other,Other,Other,00331000034nAmuAAE,Other,Other,Other,0125A000001ESVgQAO,FALSE,Other,FALSE,Other,Other,Customer Assessment w/ Favorable Evaluation,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,65000,19500,30,0
0013100001mwrg1AAA,FALSE,Other,FALSE,70131000001YBPZAA4,Other,other,12/31/2017,FALSE,Other,Other,Other,00531000007MUoEAAW,TRUE,11-04-2016,FALSE,Other,FALSE,04-01-2017,4,2017,Pipeline,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Energy,FALSE,Other,FALSE,0055A00000BclF5QAJ,04-11-2021,,FALSE,Other,Other,Website,Other,Other,Other,0063100000esAGCAA2,Other,FALSE,Other,Other,Other,00531000006uPsjAAE,Other,Other,Other,Other,Other,Other,Other,0125A000001ESVgQAO,FALSE,Other,FALSE,Other,Other,Qualified Opportunity,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,65000,0,0,0
0013100001mwrgBAAQ,FALSE,Other,FALSE,70131000001YBPZAA4,Other,other,12/31/2017,FALSE,Other,Other,Other,00531000007MUoEAAW,TRUE,11-04-2016,FALSE,Other,FALSE,04-01-2017,4,2017,Pipeline,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Energy,FALSE,Other,FALSE,0055A00000BclF5QAJ,05-04-2021,,FALSE,Other,Other,Trade Show,Other,Other,Other,0063100000esAGRAA2,Other,FALSE,Other,Other,Other,00531000006uPsjAAE,Other,Other,Other,00331000034nAnnAAE,Other,Other,Other,0125A000001ESVgQAO,FALSE,Other,FALSE,Other,Other,Qualified Opportunity,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,65000,0,0,0
0013100001mwrgaAAA,FALSE,Other,FALSE,70131000001YBPZAA4,Other,other,12/31/2017,FALSE,Other,Other,Other,00531000007MUoEAAW,TRUE,11-04-2016,FALSE,Other,FALSE,04-01-2017,4,2017,Pipeline,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Energy,FALSE,Other,FALSE,0055A00000BclF5QAJ,05-04-2021,,FALSE,Other,Other,Trade Show,Other,Other,Other,0063100000esAGWAA2,Other,FALSE,Other,Other,Other,00531000006uPsjAAE,Other,Other,Other,00331000034nAoMAAU,Other,Other,Other,0125A000001ESVgQAO,FALSE,Other,FALSE,Other,Other,Qualified Opportunity,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,65000,0,0,0
0013100001mwrgkAAA,FALSE,Other,FALSE,70131000001YBPZAA4,Other,other,12/31/2017,FALSE,Other,Other,Other,00531000007MUoEAAW,TRUE,11-04-2016,FALSE,Other,FALSE,04-01-2017,4,2017,Pipeline,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Energy,FALSE,Other,FALSE,0055A00000BclF5QAJ,05-04-2021,,FALSE,Other,Other,Trade Show,Other,Other,Other,0063100000esAGbAAM,Other,FALSE,Other,Other,Other,00531000006uPsjAAE,Other,Other,Other,00331000034nAovAAE,Other,Other,Other,0125A000001ESVgQAO,FALSE,Other,FALSE,Other,Other,Qualified Opportunity,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,65000,0,0,0
0013100001mwrjLAAQ,FALSE,Other,FALSE,70131000001YBPZAA4,Other,other,12/31/2017,FALSE,Other,Other,Other,00531000007MUoEAAW,TRUE,11-04-2016,FALSE,Other,FALSE,04-01-2017,4,2017,Pipeline,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Energy,FALSE,Other,FALSE,0055A00000BclF5QAJ,05-04-2021,,FALSE,Other,Other,Trade Show,Other,Other,Other,0063100000esAIIAA2,Other,FALSE,Other,Other,Other,00531000006uPsjAAE,Other,Other,Other,00331000034nAsuAAE,Other,Other,Other,0125A000001ESVgQAO,FALSE,Other,FALSE,Other,Other,Qualified Opportunity,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,65000,0,0,0
0013100001mwrkXAAQ,FALSE,Other,FALSE,Other,Other,other,12/31/2017,FALSE,Other,Other,Other,00531000007MUoEAAW,TRUE,11-04-2016,FALSE,Other,FALSE,04-01-2017,4,2017,Pipeline,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Energy,FALSE,Other,FALSE,0055A00000BclF5QAJ,05-04-2021,,FALSE,Other,Other,Website,Other,Other,Other,0063100000esAIxAAM,Other,FALSE,Other,Other,Other,00531000006uPsjAAE,Other,Other,Other,00331000034nAuQAAU,Other,Other,Other,0125A000001ESVgQAO,FALSE,Other,FALSE,Other,Other,Qualified Opportunity,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,65000,0,0,0
0013100001mwrlzAAA,FALSE,Other,FALSE,70131000001YBPZAA4,Other,other,12/31/2017,FALSE,Other,Other,Other,00531000007MUoEAAW,TRUE,11-04-2016,FALSE,Other,FALSE,04-01-2017,4,2017,Pipeline,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Energy,FALSE,Other,FALSE,0055A00000BclF5QAJ,05-04-2021,,FALSE,Other,Other,Trade Show,Other,Other,Other,0063100000esALYAA2,Other,FALSE,Other,Other,Other,00531000006uPsjAAE,Other,Other,Other,00331000034nAwRAAU,Other,Other,Other,0125A000001ESVgQAO,FALSE,Other,FALSE,Other,Other,Qualified Opportunity,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,65000,0,0,0
0013100001mwro0AAA,FALSE,Other,FALSE,70131000001YBPZAA4,Other,other,12/31/2017,FALSE,Other,Other,Other,00531000007MUoEAAW,TRUE,11-04-2016,FALSE,Other,FALSE,04-01-2017,4,2017,Pipeline,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Energy,FALSE,Other,FALSE,0055A00000BclF5QAJ,05-04-2021,,FALSE,Other,Other,Trade Show,Other,Other,Other,0063100000esAN5AAM,Other,FALSE,Other,Other,Other,00531000006uPsjAAE,Other,Other,Other,00331000034nAyEAAU,Other,Other,Other,0125A000001ESVgQAO,FALSE,Other,FALSE,Other,Other,Qualified Opportunity,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,65000,0,0,0
0013100001mwrpHAAQ,FALSE,Other,FALSE,Other,Other,other,12/31/2017,FALSE,Other,Other,Other,00531000007MUoEAAW,TRUE,11-04-2016,FALSE,Other,FALSE,04-01-2017,4,2017,Pipeline,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Energy,FALSE,Other,FALSE,0055A00000BclF5QAJ,05-04-2021,,FALSE,Other,Other,Website,Other,Other,Other,0063100000esANyAAM,Other,FALSE,Other,Other,Other,00531000006uPsjAAE,Other,Other,Other,00331000034nB0bAAE,Other,Other,Other,0125A000001ESVgQAO,FALSE,Other,FALSE,Other,Other,Qualified Opportunity,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,65000,0,0,0
0013100001mwrqKAAQ,FALSE,Other,FALSE,70131000001YBPZAA4,Other,other,12/31/2017,FALSE,Other,Other,Other,00531000007MUoEAAW,TRUE,11-04-2016,FALSE,Other,FALSE,04-01-2017,4,2017,Pipeline,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Energy,FALSE,Other,FALSE,0055A00000BclF5QAJ,05-04-2021,,FALSE,Other,Other,Trade Show,Other,Other,Other,0063100000esAOwAAM,Other,FALSE,Other,Other,Other,00531000006uPsjAAE,Other,Other,Other,00331000034nB2NAAU,Other,Other,Other,0125A000001ESVgQAO,FALSE,Other,FALSE,Other,Other,Qualified Opportunity,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,65000,0,0,0
0013100001mwrqoAAA,FALSE,Other,FALSE,70131000001YBPZAA4,Other,other,12/31/2017,FALSE,Other,Other,Other,00531000007MUoEAAW,TRUE,11-04-2016,FALSE,Other,FALSE,04-01-2017,4,2017,Pipeline,FALSE,FALSE,Other,FALSE,FALSE,FALSE,Energy,FALSE,Other,FALSE,0055A00000BclF5QAJ,05-04-2021,,FALSE,Other,Other,Trade Show,Other,Other,Other,0063100000esAPkAAM,Other,FALSE,Other,Other,Other,00531000006uPsjAAE,Other,Other,Other,00331000034nB3VAAU,Other,Other,Other,0125A000001ESVgQAO,FALSE,Other,FALSE,Other,Other,Qualified Opportunity,FALSE,6/29/2021,Other,FALSE,FALSE,0,0,65000,0,0,0
